id,title,link,Oferit de,Categorie,Marca,Model,Versiune,Anul fabricatiei,Kilometraj,Capacitate cilindrica,VIN,Combustibil,Putere,Cutie de viteze,Transmisie,Norma de poluare,Filtru de particule,Caroserie,Culoare,Primul proprietar,Fara accident in istoric,Carte de service,Stare
7042393807,Audi A4 B9,https://www.autovit.ro/anunt/audi-a4-b9-ID7GBakT.html#f522f200b5,Firma,Autoturisme,Audi,A4,B9,2017,170 000 km,2 000 cm3,WAUZZZF49HA121205,Diesel,150 CP,Automata (dublu ambreiaj),Fata,Euro 6,Da,Combi,Albastru,Da,NODATA,Da,Second hand
7042148619,Dacia Logan MCV,https://www.autovit.ro/anunt/dacia-logan-mcv-ID7GA8yf.html#f522f200b5,Proprietar,Autoturisme,Dacia,Logan,MCV,2016,54 000 km,1 200 cm3,UU17SDE3455284176,Benzina,75 CP,Manuala,Fata,Euro 6,NODATA,Sedan,Alb,NODATA,Da,Da,Second hand
7042761344,BMW X5,https://www.autovit.ro/anunt/bmw-x5-ID7GCHVU.html#f522f200b5,Proprietar,Autoturisme,BMW,X5,NODATA,2016,139 860 km,2 993 cm3,WBAKS410300R87635,Diesel,258 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Albastru,NODATA,Da,Da,Second hand
7042839932,Volvo XC 60,https://www.autovit.ro/anunt/volvo-xc-60-ID7GD2os.html#f522f200b5,Proprietar,Autoturisme,Volvo,XC 60,NODATA,2012,199 000 km,2 390 cm3,NODATA,Diesel,215 CP,Automata,4x4 (automat),Euro 5,Da,SUV,Gri,Da,Da,Da,Second hand
7042387796,Volkswagen Golf VII,https://www.autovit.ro/anunt/volkswagen-golf-vii-ID7GB8LV.html#f522f200b5,Proprietar,Autoturisme,Volkswagen,Golf,VII,2014,179 000 km,2 000 cm3,NODATA,Diesel,NODATA,Manuala,Fata,Euro 5,Da,Compacta,Alb,NODATA,Da,Da,Second hand
7042827899,Dacia Logan MCV,https://www.autovit.ro/anunt/dacia-logan-mcv-ID7GCZgn.html#f522f200b5,Firma,Autoturisme,Dacia,Logan,MCV,2015,99 000 km,1 200 cm3,UU17SDAG450557297,Benzina,80 CP,Manuala,Fata,Euro 5,NODATA,Combi,Auriu,Da,Da,Da,Second hand
7042833560,BMW X1,https://www.autovit.ro/anunt/bmw-x1-ID7GD0JG.html#f522f200b5,Firma,Autoturisme,BMW,X1,NODATA,2011,218 000 km,2 000 cm3,NODATA,Diesel,143 CP,Manuala,Spate,Euro 5,NODATA,SUV,Negru,Da,Da,Da,Second hand
7042595334,Volkswagen Polo,https://www.autovit.ro/anunt/volkswagen-polo-ID7GC0Lk.html#f522f200b5,Firma,Autoturisme,Volkswagen,Polo,NODATA,2007,195 000 km,1 200 cm3,NODATA,Benzina,65 CP,Manuala,NODATA,Euro 4,NODATA,Masina de oras,Albastru,NODATA,NODATA,NODATA,Second hand
7042420416,BMW X1,https://www.autovit.ro/anunt/bmw-x1-ID7GBhg4.html#f522f200b5,Firma,Autoturisme,BMW,X1,NODATA,2016,86 000 km,1 998 cm3,WBAHS91070P898360,Benzina,192 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Gri,Da,Da,Da,Second hand
7041499832,Ford Kuga,https://www.autovit.ro/anunt/ford-kuga-ID7GxpLV.html#f522f200b5,Proprietar,Autoturisme,Ford,Kuga,NODATA,2018,146 200 km,1 996 cm3,WF0AXXWPMAHG64678,Diesel,150 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Gri,Da,Da,Da,Second hand
7042702755,Audi Q3,https://www.autovit.ro/anunt/audi-q3-ID7GCsHW.html#f522f200b5,Proprietar,Autoturisme,Audi,Q3,NODATA,2014,161 000 km,1 993 cm3,WAUZZZ8U7ER033411,Diesel,177 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Gri,NODATA,NODATA,NODATA,Second hand
7042759514,BMW Seria 2,https://www.autovit.ro/anunt/bmw-seria-2-ID7GCHto.html#f522f200b5,Firma,Autoturisme,BMW,Seria 2,NODATA,2015,176 155 km,1 496 cm3,WBA2B31020V543045,Diesel,116 CP,Manuala,NODATA,Euro 6,Da,Coupe,Albastru,Da,Da,Da,Second hand
7042045837,Skoda Superb III,https://www.autovit.ro/anunt/skoda-superb-iii-ID7GzHOt.html#f522f200b5,Proprietar,Autoturisme,Skoda,Superb,III,2016,118 298 km,1 598 cm3,TMBJG9NP3G7022585,Diesel,120 CP,Manuala,Fata,Euro 6,Da,Combi,Negru,Da,Da,Da,Second hand
7042839888,BMW X4,https://www.autovit.ro/anunt/bmw-x4-ID7GD2nK.html#f522f200b5,Firma,Autoturisme,BMW,X4,NODATA,2015,125 000 km,2 993 cm3,WBAXX510200E89099,Diesel,313 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Alb,Da,Da,Da,Second hand
7042657012,Mercedes-Benz S S400,https://www.autovit.ro/anunt/mercedes-benz-s-s400-ID7GCgO8.html#f522f200b5,Firma,Autoturisme,Mercedes-Benz,S,S400,2018,44 990 km,2 925 cm3,WDD2221351A402167,Diesel,340 CP,Automata,4x4 (automat),Euro 6,Da,Sedan,Negru,Da,NODATA,Da,Second hand
7042123324,Volkswagen Touareg,https://www.autovit.ro/anunt/volkswagen-touareg-ID7GA1Yg.html#f522f200b5,Firma,Autoturisme,Volkswagen,Touareg,NODATA,2006,263 877 km,2 967 cm3,WVGZZZ7LZ6D036062,Diesel,225 CP,Automata,4x4 (automat),Euro 4,Da,SUV,Gri,NODATA,NODATA,NODATA,Second hand
7042009760,Renault Clio,https://www.autovit.ro/anunt/renault-clio-ID7GzyqA.html#f522f200b5,Firma,Autoturisme,Renault,Clio,NODATA,2016,118 887 km,1 461 cm3,VF15RKJ0A54602669,Diesel,90 CP,Manuala,Fata,Euro 6,Da,Masina de oras,Gri,Da,Da,Da,Second hand
7042839084,Volkswagen Passat,https://www.autovit.ro/anunt/volkswagen-passat-ID7GD2aM.html#f522f200b5,Firma,Autoturisme,Volkswagen,Passat,NODATA,2017,100 771 km,1 968 cm3,WVWZZZ3CZHP030878,Diesel,190 CP,Automata,4x4 (automat),Euro 6,Da,Combi,Albastru,Da,Da,Da,Second hand
7042838938,BMW Seria 3 320,https://www.autovit.ro/anunt/bmw-seria-3-320-ID7GD28q.html#f522f200b5,Firma,Autoturisme,BMW,Seria 3,320,2016,73 103 km,1 995 cm3,WBA8C91040K652442,Diesel,190 CP,Automata,4x4 (automat),Euro 6,Da,Sedan,Rosu,NODATA,Da,Da,Second hand
7042838063,Skoda Superb,https://www.autovit.ro/anunt/skoda-superb-ID7GD1Uj.html#f522f200b5,Firma,Autoturisme,Skoda,Superb,NODATA,2015,65 294 km,1 968 cm3,TMBCF73T0F9034440,Diesel,170 CP,Automata,4x4 (automat),Euro 5,Da,Sedan,Negru,Da,Da,Da,Second hand
7042838034,Volkswagen Polo,https://www.autovit.ro/anunt/volkswagen-polo-ID7GD1TQ.html#f522f200b5,Firma,Autoturisme,Volkswagen,Polo,NODATA,2016,55 641 km,1 197 cm3,WVWZZZ6RZGY144318,Benzina,90 CP,Manuala,Fata,Euro 6,NODATA,Masina de oras,Alb,Da,Da,Da,Second hand
7042837457,BMW Seria 5 525,https://www.autovit.ro/anunt/bmw-seria-5-525-ID7GD1Kx.html#f522f200b5,Firma,Autoturisme,BMW,Seria 5,525,2015,82 361 km,1 995 cm3,WBA5J91020GV36992,Diesel,218 CP,Automata,4x4 (automat),Euro 6,Da,Combi,Albastru,Da,Da,Da,Second hand
7042837416,BMW X3,https://www.autovit.ro/anunt/bmw-x3-ID7GD1JS.html#f522f200b5,Firma,Autoturisme,BMW,X3,NODATA,2016,65 842 km,1 995 cm3,WBAWZ510900M11048,Diesel,190 CP,Manuala,4x4 (automat),Euro 6,Da,SUV,Negru,Da,Da,Da,Second hand
7042611055,Land Rover Range Rover,https://www.autovit.ro/anunt/land-rover-range-rover-ID7GC4QT.html#f522f200b5,Firma,Autoturisme,Land Rover,Range Rover,NODATA,2010,238 095 km,3 628 cm3,SALLMAM74AA313030,Diesel,272 CP,Automata,4x4 (automat),Euro 4,Da,SUV,Negru,NODATA,Da,Da,Second hand
7042448235,Volkswagen ARTEON,https://www.autovit.ro/anunt/volkswagen-arteon-ID7GBouL.html#f522f200b5,Firma,Autoturisme,Volkswagen,ARTEON,NODATA,2018,62 693 km,1 968 cm3,WVWZZZ3HZJE506382,Diesel,240 CP,Automata,4x4 (automat),Euro 6,Da,Sedan,Gri,Da,Da,Da,Second hand
7042322348,Renault Megane,https://www.autovit.ro/anunt/renault-megane-ID7GARKk.html#f522f200b5,Firma,Autoturisme,Renault,Megane,NODATA,2015,73 849 km,1 461 cm3,VF1BZLL0653899870,Diesel,95 CP,Manuala,Fata,Euro 5,Da,Compacta,Gri,Da,Da,Da,Second hand
7042832213,Skoda Octavia,https://www.autovit.ro/anunt/skoda-octavia-ID7GD0nX.html#f522f200b5,Firma,Autoturisme,Skoda,Octavia,NODATA,2016,106 878 km,1 598 cm3,TMBAG9NEXG0250171,Diesel,110 CP,Manuala,Fata,Euro 6,Da,Sedan,Maro,Da,Da,Da,Second hand
7042831141,Skoda Octavia,https://www.autovit.ro/anunt/skoda-octavia-ID7GD06F.html#f522f200b5,Firma,Autoturisme,Skoda,Octavia,NODATA,2016,125 559 km,1 968 cm3,TMBJJ7NE2G0231037,Diesel,150 CP,Manuala,Fata,Euro 6,Da,Combi,Albastru,Da,Da,Da,Second hand
7042829874,Skoda Superb,https://www.autovit.ro/anunt/skoda-superb-ID7GCZMe.html#af41e1ebc9,Firma,Autoturisme,Skoda,Superb,NODATA,2016,109 754 km,1 968 cm3,TMBJH9NP9G7068063,Diesel,150 CP,Automata,Fata,Euro 6,Da,Combi,Gri,Da,Da,Da,Second hand
7042827912,Mercedes-Benz C C220,https://www.autovit.ro/anunt/mercedes-benz-c-c220-ID7GCZgA.html#af41e1ebc9,Firma,Autoturisme,Mercedes-Benz,C,C220,2016,46 462 km,2 143 cm3,WDD2052051F358843,Diesel,170 CP,Automata,4x4 (automat),Euro 6,Da,Combi,Gri,Da,Da,Da,Second hand
7042827869,Mercedes-Benz C C220,https://www.autovit.ro/anunt/mercedes-benz-c-c220-ID7GCZfT.html#af41e1ebc9,Firma,Autoturisme,Mercedes-Benz,C,C220,2016,42 833 km,2 143 cm3,WDD2052051F360130,Diesel,170 CP,Automata,4x4 (automat),Euro 6,Da,Combi,Gri,Da,Da,Da,Second hand
7041901627,Volkswagen Passat,https://www.autovit.ro/anunt/volkswagen-passat-ID7Gz6iw.html#af41e1ebc9,Firma,Autoturisme,Volkswagen,Passat,NODATA,2016,53 900 km,1 968 cm3,WVWZZZ3CZHE027421,Diesel,150 CP,Manuala,Fata,Euro 6,Da,Sedan,Alb,Da,Da,Da,Second hand
7042823797,Dacia Duster,https://www.autovit.ro/anunt/dacia-duster-ID7GCYcd.html#af41e1ebc9,Firma,Autoturisme,Dacia,Duster,NODATA,2015,110 116 km,1 461 cm3,UU1HSDADG52433036,Diesel,110 CP,Manuala,4x4-manual,Euro 5,Da,SUV,Alb,Da,Da,Da,Second hand
7042698660,Dacia Duster,https://www.autovit.ro/anunt/dacia-duster-ID7GCrDS.html#af41e1ebc9,Firma,Autoturisme,Dacia,Duster,NODATA,2014,107 664 km,1 461 cm3,UU1HSDADG51882286,Diesel,110 CP,Manuala,4x4-manual,Euro 5,Da,SUV,Albastru,Da,Da,Da,Second hand
7042593632,Mercedes-Benz GL GL400,https://www.autovit.ro/anunt/mercedes-benz-gl-gl400-ID7GC0jS.html#af41e1ebc9,Firma,Autoturisme,Mercedes-Benz,GL,GL400,2015,59 262 km,2 996 cm3,WDC1668561A602657,Benzina,333 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Gri,Da,Da,Da,Second hand
7042695915,Mercedes-Benz GLA GLA220,https://www.autovit.ro/anunt/mercedes-benz-gla-gla220-ID7GCqWB.html#af41e1ebc9,Firma,Autoturisme,Mercedes-Benz,GLA,GLA220,2017,45 417 km,2 143 cm3,WDC1569051J375048,Diesel,177 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Gri,Da,Da,Da,Second hand
7042587874,Volkswagen Touareg,https://www.autovit.ro/anunt/volkswagen-touareg-ID7GBYP0.html#af41e1ebc9,Firma,Autoturisme,Volkswagen,Touareg,NODATA,2017,91 899 km,2 967 cm3,WVGZZZ7PZHD043021,Diesel,262 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Negru,Da,Da,Da,Second hand
7042762126,Ford EDGE,https://www.autovit.ro/anunt/ford-edge-ID7GCI9v.html#af41e1ebc9,Firma,Autoturisme,Ford,EDGE,NODATA,2017,97 674 km,1 997 cm3,2FMTK4K37HBB44639,Diesel,211 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Negru,Da,Da,Da,Second hand
7042587384,Skoda Octavia,https://www.autovit.ro/anunt/skoda-octavia-ID7GBYH6.html#af41e1ebc9,Firma,Autoturisme,Skoda,Octavia,NODATA,2018,119 896 km,1 395 cm3,TMBAC7NE8J0239113,Benzina,150 CP,Manuala,Fata,Euro 6,NODATA,Sedan,Maro,Da,Da,Da,Second hand
7042369979,Volkswagen Passat,https://www.autovit.ro/anunt/volkswagen-passat-ID7GB48z.html#af41e1ebc9,Firma,Autoturisme,Volkswagen,Passat,NODATA,2013,164 700 km,1 968 cm3,WVWZZZ3CZDE129414,Diesel,140 CP,Manuala,Fata,Euro 5,Da,Sedan,Gri,NODATA,Da,Da,Second hand
7042279308,Volkswagen Transporter,https://www.autovit.ro/anunt/volkswagen-transporter-ID7GAGy8.html#af41e1ebc9,Firma,Autoturisme,Volkswagen,Transporter,NODATA,2018,70 736 km,1 968 cm3,WV2ZZZ7HZJX011397,Diesel,84 CP,Manuala,Fata,Euro 6,Da,Monovolum,Alb,Da,Da,Da,Second hand
7042331055,Renault Megane,https://www.autovit.ro/anunt/renault-megane-ID7GAU0L.html#af41e1ebc9,Firma,Autoturisme,Renault,Megane,NODATA,2015,91 895 km,1 461 cm3,VF1BZLL0653524422,Diesel,95 CP,Manuala,Fata,Euro 5,Da,Compacta,Gri,Da,Da,Da,Second hand
7042731836,Skoda Superb,https://www.autovit.ro/anunt/skoda-superb-ID7GCAgY.html#af41e1ebc9,Firma,Autoturisme,Skoda,Superb,NODATA,2016,97 669 km,1 968 cm3,TMBJJ9NP2G7087252,Diesel,190 CP,Automata,Fata,Euro 6,Da,Combi,Maro,Da,Da,Da,Second hand
7042650044,Dacia Duster,https://www.autovit.ro/anunt/dacia-duster-ID7GCeZK.html#af41e1ebc9,Firma,Autoturisme,Dacia,Duster,NODATA,2014,87 794 km,1 461 cm3,UU1HSDADG51834393,Diesel,110 CP,Manuala,4x4-manual,Euro 5,NODATA,SUV,Albastru,Da,Da,Da,Second hand
7042424690,Porsche Cayenne,https://www.autovit.ro/anunt/porsche-cayenne-ID7GBin0.html#af41e1ebc9,Firma,Autoturisme,Porsche,Cayenne,NODATA,2016,75 000 km,4 134 cm3,WP1ZZZ92ZGLA67515,Diesel,385 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Negru,NODATA,Da,Da,Second hand
7042119684,BMW X5,https://www.autovit.ro/anunt/bmw-x5-ID7GA11y.html#af41e1ebc9,Firma,Autoturisme,BMW,X5,NODATA,2014,135 922 km,2 993 cm3,WBAKS410900H49338,Diesel,260 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Alb,Da,Da,Da,Second hand
7042706748,Mercedes-Benz C C220,https://www.autovit.ro/anunt/mercedes-benz-c-c220-ID7GCtKk.html#af41e1ebc9,Firma,Autoturisme,Mercedes-Benz,C,C220,2016,39 339 km,2 143 cm3,WDD2050041R113827,Diesel,170 CP,Automata,Spate,Euro 6,Da,Sedan,Gri,Da,Da,Da,Second hand
7042728391,Land Rover Range Rover Evoque,https://www.autovit.ro/anunt/land-rover-range-rover-evoque-ID7GCznp.html#af41e1ebc9,Proprietar,Autoturisme,Land Rover,Range Rover Evoque,NODATA,2018,23 000 km,1 997 cm3,NODATA,Diesel,150 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Alb,Da,NODATA,NODATA,Second hand
7042723117,Ford Kuga,https://www.autovit.ro/anunt/ford-kuga-ID7GCy0l.html#af41e1ebc9,Firma,Autoturisme,Ford,Kuga,NODATA,2016,178 859 km,1 997 cm3,WF0AXXWPMAGR04372,Diesel,150 CP,Manuala,4x4-manual,Euro 6,Da,SUV,Gri,Da,Da,Da,Second hand
7042839831,Dacia Dokker Stepway,https://www.autovit.ro/anunt/dacia-dokker-stepway-ID7GD2mP.html#af41e1ebc9,Proprietar,Autoturisme,Dacia,Dokker,Stepway,2017,20 622 km,1 200 cm3,NODATA,Benzina,120 CP,Manuala,Fata,Euro 6,NODATA,Masina mica,Alb,NODATA,NODATA,Da,Second hand
7042839810,BMW Seria 4 420,https://www.autovit.ro/anunt/bmw-seria-4-420-ID7GD2mu.html#af41e1ebc9,Proprietar,Autoturisme,BMW,Seria 4,420,2016,180 000 km,1 995 cm3,WBA4P71040K582805,Diesel,190 CP,Automata,Spate,Euro 6,NODATA,Coupe,Negru,Da,NODATA,NODATA,Second hand
7042839803,Audi A6,https://www.autovit.ro/anunt/audi-a6-ID7GD2mn.html#af41e1ebc9,Proprietar,Autoturisme,Audi,A6,NODATA,2017,140 000 km,2 996 cm3,NODATA,Diesel,326 CP,Automata,NODATA,Euro 6,NODATA,Sedan,Gri,Da,Da,Da,Second hand
7042721113,Audi A4,https://www.autovit.ro/anunt/audi-a4-ID7GCxu1.html#af41e1ebc9,Proprietar,Autoturisme,Audi,A4,NODATA,2016,189 000 km,1 995 cm3,WAUZZZF48HN027499,Diesel,150 CP,Manuala,Fata,Euro 6,Da,Sedan,Negru,Da,Da,NODATA,Second hand
7042759449,Volvo XC 60,https://www.autovit.ro/anunt/volvo-xc-60-ID7GCHsl.html#af41e1ebc9,Firma,Autoturisme,Volvo,XC 60,NODATA,2018,39 217 km,1 969 cm3,YV1UZA3BCJ1112812,Benzina,310 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Alb,Da,Da,Da,Second hand
7042759343,BMW X6,https://www.autovit.ro/anunt/bmw-x6-ID7GCHqD.html#af41e1ebc9,Firma,Autoturisme,BMW,X6,NODATA,2018,96 600 km,2 993 cm3,WBAKV210500Y39725,Diesel,258 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Alb,Da,Da,Da,Second hand
7042698477,Hyundai Accent MK4,https://www.autovit.ro/anunt/hyundai-accent-mk4-ID7GCrAW.html#af41e1ebc9,Proprietar,Autoturisme,Hyundai,Accent,MK4,2008,126 888 km,1 399 cm3,NLHCM41AP8Z080707,Benzina,NODATA,Manuala,Fata,NODATA,NODATA,Masina de oras,Albastru,Da,NODATA,NODATA,Second hand
7042759447,Mercedes-Benz GLC GLC220,https://www.autovit.ro/anunt/mercedes-benz-glc-glc220-ID7GCHsj.html#af41e1ebc9,Firma,Autoturisme,Mercedes-Benz,GLC,GLC220,2015,187 400 km,2 143 cm3,WDC2539051F033535,Diesel,170 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Negru,Da,Da,Da,Second hand
7042837850,Audi Q5,https://www.autovit.ro/anunt/audi-q5-ID7GD1QS.html#af41e1ebc9,Proprietar,Autoturisme,Audi,Q5,NODATA,2018,46 000 km,1 968 cm3,WAUZZZFY6J2032355,Diesel,190 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Albastru,NODATA,Da,Da,Second hand
7042824462,Audi A6 Allroad,https://www.autovit.ro/anunt/audi-a6-allroad-ID7GCYmV.html#af41e1ebc9,Firma,Autoturisme,Audi,A6 Allroad,NODATA,2016,99 000 km,2 968 cm3,WAUZZZ4G2GN180133,Diesel,272 CP,Automata,4x4 (automat),Euro 6,NODATA,Combi,Bej,NODATA,Da,Da,Second hand
7042824461,Mazda 6,https://www.autovit.ro/anunt/mazda-6-ID7GCYmW.html#af41e1ebc9,Firma,Autoturisme,Mazda,6,NODATA,2008,226 000 km,NODATA,NODATA,Diesel,NODATA,NODATA,NODATA,NODATA,NODATA,Sedan,Albastru,NODATA,NODATA,NODATA,Second hand
7042728057,Dacia Logan,https://www.autovit.ro/anunt/dacia-logan-ID7GCzi1.html#6ec781d0e0,Firma,Autoturisme,Dacia,Logan,NODATA,2017,94 817 km,1 461 cm3,NODATA,Diesel,75 CP,Manuala,NODATA,NODATA,NODATA,Sedan,Alb,NODATA,NODATA,NODATA,Second hand
7042733368,Volkswagen ARTEON R-Line,https://www.autovit.ro/anunt/volkswagen-arteon-r-line-ID7GCAFG.html#6ec781d0e0,Firma,Autoturisme,Volkswagen,ARTEON,R-Line,2018,66 155 km,1 984 cm3,WVWZZZ3HZJE524352,Benzina,190 CP,Automata,Fata,Euro 6,Da,Sedan,Gri,NODATA,Da,Da,Second hand
7042839743,Volkswagen Passat B7,https://www.autovit.ro/anunt/volkswagen-passat-b7-ID7GD2lp.html#6ec781d0e0,Proprietar,Autoturisme,Volkswagen,Passat,B7,2012,225 000 km,1 968 cm3,NODATA,Diesel,177 CP,Automata,4x4 (automat),Euro 5,Da,Combi,Gri,Da,NODATA,Da,Second hand
7042839737,BMW Seria 3 315,https://www.autovit.ro/anunt/bmw-seria-3-315-ID7GD2lj.html#6ec781d0e0,Proprietar,Autoturisme,BMW,Seria 3,315,2012,253 454 km,NODATA,NODATA,Diesel,NODATA,NODATA,NODATA,NODATA,NODATA,Coupe,Gri,Da,Da,Da,Second hand
7042839733,Volkswagen Scirocco GT,https://www.autovit.ro/anunt/volkswagen-scirocco-gt-ID7GD2lf.html#6ec781d0e0,Proprietar,Autoturisme,Volkswagen,Scirocco,GT,2012,135 000 km,2 000 cm3,NODATA,Diesel,170 CP,Automata (dublu ambreiaj),Fata,Euro 5,Da,Masina de oras,Argint,NODATA,NODATA,NODATA,Second hand
7042733359,Audi A6 Allroad C7,https://www.autovit.ro/anunt/audi-a6-allroad-c7-ID7GCAFx.html#6ec781d0e0,Firma,Autoturisme,Audi,A6 Allroad,C7,2018,86 000 km,2 967 cm3,WAUZZZ4G1JN079978,Diesel,320 CP,Automata,4x4 (automat),Euro 6,NODATA,Combi,Gri,Da,Da,Da,Second hand
7042824438,Volkswagen Passat B8,https://www.autovit.ro/anunt/volkswagen-passat-b8-ID7GCYmy.html#6ec781d0e0,Firma,Autoturisme,Volkswagen,Passat,B8,2017,176 500 km,1 968 cm3,WVWZZZ3CZHE166534,Diesel,150 CP,Automata,Fata,Euro 6,NODATA,Combi,Albastru,NODATA,Da,Da,Second hand
7042387574,Volkswagen Passat CC,https://www.autovit.ro/anunt/volkswagen-passat-cc-ID7GB8Im.html#6ec781d0e0,Firma,Autoturisme,Volkswagen,Passat CC,NODATA,2016,72 808 km,2 000 cm3,NODATA,Benzina,211 CP,Automata,Fata,Euro 6,Da,Sedan,Argint,Da,Da,Da,Second hand
7042387570,BMW Seria 5 535,https://www.autovit.ro/anunt/bmw-seria-5-535-ID7GB8Ii.html#6ec781d0e0,Firma,Autoturisme,BMW,Seria 5,535,2014,66 530 km,2 993 cm3,NODATA,Diesel,258 CP,Automata,Spate,Euro 5,Da,Sedan,Negru,Da,Da,Da,Second hand
7042392400,Volkswagen Passat CC,https://www.autovit.ro/anunt/volkswagen-passat-cc-ID7GB9Yc.html#6ec781d0e0,Firma,Autoturisme,Volkswagen,Passat CC,NODATA,2014,123 269 km,2 000 cm3,NODATA,Benzina,211 CP,Automata,Fata,Euro 5,Da,Sedan,Alb,Da,Da,Da,Second hand
7042340803,Audi A4,https://www.autovit.ro/anunt/audi-a4-ID7GAVxZ.html#6ec781d0e0,Firma,Autoturisme,Audi,A4,NODATA,2006,216 525 km,1 968 cm3,NODATA,Diesel,140 CP,Automata,Fata,NODATA,Da,Sedan,Negru,Da,Da,Da,Second hand
7041409259,Mercedes-Benz B B180,https://www.autovit.ro/anunt/mercedes-benz-b-b180-ID7Gx2d5.html#6ec781d0e0,Firma,Autoturisme,Mercedes-Benz,B,B180,2017,20 000 km,1 461 cm3,WDD2462121N238988,Diesel,109 CP,Automata,Fata,Euro 6,NODATA,Monovolum,Negru,NODATA,Da,Da,Second hand
7042839718,Volkswagen Passat B7,https://www.autovit.ro/anunt/volkswagen-passat-b7-ID7GD2l0.html#6ec781d0e0,Proprietar,Autoturisme,Volkswagen,Passat,B7,2012,204 000 km,1 968 cm3,WVWZZZ3CZCP022098,Diesel,140 CP,Automata,Fata,Euro 5,Da,Sedan,Gri,Da,Da,Da,Second hand
7042839716,Volkswagen Passat,https://www.autovit.ro/anunt/volkswagen-passat-ID7GD2kY.html#6ec781d0e0,Proprietar,Autoturisme,Volkswagen,Passat,NODATA,2010,149 000 km,2 000 cm3,NODATA,Diesel,170 CP,Manuala,Fata,Euro 5,Da,Sedan,Negru,NODATA,NODATA,NODATA,Second hand
7042838573,BMW X5,https://www.autovit.ro/anunt/bmw-x5-ID7GD22x.html#6ec781d0e0,Proprietar,Autoturisme,BMW,X5,NODATA,2012,139 000 km,2 993 cm3,WBAZW41050L841593,Diesel,245 CP,Automata,4x4 (automat),Euro 5,Da,SUV,Maro,NODATA,NODATA,Da,Second hand
7042839698,Volkswagen Passat,https://www.autovit.ro/anunt/volkswagen-passat-ID7GD2kG.html#6ec781d0e0,Proprietar,Autoturisme,Volkswagen,Passat,NODATA,2000,470 000 km,1 900 cm3,NODATA,Diesel,140 CP,Manuala,Fata,Euro 3,NODATA,Combi,Verde,Da,NODATA,NODATA,Second hand
7042839660,Mercedes-Benz C,https://www.autovit.ro/anunt/mercedes-benz-c-ID7GD2k4.html#6ec781d0e0,Proprietar,Autoturisme,Mercedes-Benz,C,NODATA,2016,198 000 km,1 600 cm3,NODATA,Diesel,136 CP,Manuala,NODATA,Euro 6,Da,Sedan,Gri,Da,Da,Da,Second hand
7042839691,Volvo V50,https://www.autovit.ro/anunt/volvo-v50-ID7GD2kz.html#6ec781d0e0,Firma,Autoturisme,Volvo,V50,NODATA,2011,264 000 km,1 560 cm3,NODATA,Diesel,114 CP,Manuala,Fata,NODATA,NODATA,Combi,Argint,Da,Da,Da,Second hand
7042839680,Peugeot 3008,https://www.autovit.ro/anunt/peugeot-3008-ID7GD2ko.html#6ec781d0e0,Proprietar,Autoturisme,Peugeot,3008,NODATA,2018,139 000 km,1 600 cm3,NODATA,Diesel,120 CP,Automata,Fata,Euro 6,Da,SUV,Gri,Da,Da,Da,Second hand
7042839679,Peugeot 3008,https://www.autovit.ro/anunt/peugeot-3008-ID7GD2kn.html#6ec781d0e0,Proprietar,Autoturisme,Peugeot,3008,NODATA,2018,169 000 km,1 600 cm3,NODATA,Diesel,120 CP,Automata,Fata,Euro 6,Da,SUV,Negru,Da,Da,Da,Second hand
7042839672,Peugeot 3008,https://www.autovit.ro/anunt/peugeot-3008-ID7GD2kg.html#6ec781d0e0,Proprietar,Autoturisme,Peugeot,3008,NODATA,2018,159 000 km,1 600 cm3,NODATA,Diesel,120 CP,Automata,Fata,Euro 6,Da,SUV,Auriu,Da,Da,Da,Second hand
7042824343,BMW Seria 5 530,https://www.autovit.ro/anunt/bmw-seria-5-530-ID7GCYl1.html#6ec781d0e0,Firma,Autoturisme,BMW,Seria 5,530,2017,112 500 km,2 995 cm3,WBAJD11050G883742,Diesel,265 CP,Automata,4x4 (automat),Euro 6,NODATA,Sedan,Gri,NODATA,Da,Da,Second hand
7042839659,Nissan Juke,https://www.autovit.ro/anunt/nissan-juke-ID7GD2k3.html#6ec781d0e0,Firma,Autoturisme,Nissan,Juke,NODATA,2015,239 000 km,1 500 cm3,SJNFCAF15U7013468,Diesel,110 CP,Manuala,Fata,Euro 6,Da,SUV,Rosu,NODATA,Da,Da,Second hand
